at_least_one_option,at_least_two_option,at_least_three_option,selection_metric_percent,selection_metric_raw_percent
base_0.20+temporal_targetwise_0.80,temporal_targetwise_0.80+hazard_targetwise_0.20,temporal_targetwise_0.35+hazard_targetwise_0.65,7.86,7.863897553890387
temporal_targetwise_0.80+hazard_targetwise_0.20,temporal_targetwise_0.35+targetwise_0.65,temporal_targetwise_0.80+targetwise_0.20,7.86,7.863906597527692
base_0.20+temporal_targetwise_0.80,temporal_targetwise_0.50+targetwise_0.50,temporal_targetwise_0.35+hazard_targetwise_0.65,7.86,7.863910630298299
temporal_targetwise_0.80+hazard_targetwise_0.20,temporal_targetwise_0.80+hazard_ridge_0.20,hazard_targetwise,7.86,7.86391983842063
temporal_targetwise_0.80+hazard_targetwise_0.20,base_0.20+temporal_targetwise_0.80,temporal_targetwise_0.80+targetwise_0.20,7.86,7.86394305635878
temporal_targetwise_0.80+targetwise_0.20,temporal_targetwise_0.35+targetwise_0.65,temporal_targetwise_0.80+targetwise_0.20,7.86,7.863949166857109
base_0.20+temporal_targetwise_0.80,temporal_targetwise_0.80+hazard_targetwise_0.20,temporal_targetwise_0.20+hazard_targetwise_0.80,7.86,7.8639591248762075
base_0.20+temporal_targetwise_0.80,temporal_targetwise_0.35+targetwise_0.65,temporal_targetwise,7.86,7.863959437399237
temporal_targetwise_0.80+targetwise_0.20,temporal_targetwise_0.80+hazard_ridge_0.20,hazard_targetwise,7.86,7.863962407755287
base_0.20+temporal_targetwise_0.80,temporal_targetwise_0.65+targetwise_0.35,temporal_targetwise_0.80+targetwise_0.20,7.86,7.863976590003574
base_0.20+temporal_targetwise_0.80,temporal_targetwise_0.35+targetwise_0.65,temporal_targetwise_0.80+hazard_targetwise_0.20,7.86,7.863979578490454
temporal_targetwise_0.80+targetwise_0.20,base_0.20+temporal_targetwise_0.80,temporal_targetwise_0.80+targetwise_0.20,7.86,7.8639856257026075
base_0.20+temporal_targetwise_0.80,temporal_targetwise_0.35+targetwise_0.65,temporal_targetwise_0.65+hazard_targetwise_0.35,7.86,7.863994684311337
base_0.20+temporal_targetwise_0.80,temporal_targetwise_0.50+targetwise_0.50,temporal_targetwise_0.20+hazard_targetwise_0.80,7.86,7.8639968429033535
base_0.20+temporal_targetwise_0.80,base_0.20+temporal_targetwise_0.80,temporal_targetwise_0.65+hazard_targetwise_0.35,7.86,7.864004689425874
base_0.20+temporal_targetwise_0.80,base_0.20+temporal_targetwise_0.80,temporal_targetwise_0.80+hazard_targetwise_0.20,7.86,7.86401422521934
base_0.20+temporal_targetwise_0.80,base_0.20+temporal_targetwise_0.80,temporal_targetwise_0.50+hazard_targetwise_0.50,7.86,7.864025703715383
base_0.20+temporal_targetwise_0.80,base_0.20+temporal_targetwise_0.80,temporal_targetwise,7.86,7.8640269396119455
base_0.20+temporal_targetwise_0.80,temporal_targetwise_0.35+targetwise_0.65,temporal_targetwise_0.50+hazard_targetwise_0.50,7.86,7.864040340220613
base_0.20+temporal_targetwise_0.80,temporal_targetwise_0.80+hazard_targetwise_0.20,hazard_targetwise,7.86,7.864041219578621
base_0.20+temporal_targetwise_0.80,base_0.20+temporal_targetwise_0.80,temporal_targetwise_0.35+hazard_targetwise_0.65,7.86,7.864075827594008
base_0.20+temporal_targetwise_0.80,temporal_targetwise_0.50+targetwise_0.50,hazard_targetwise,7.86,7.864087382939022
temporal_targetwise_0.80+hazard_targetwise_0.20,temporal_targetwise_0.80+hazard_ridge_0.20,temporal_targetwise_0.80+targetwise_0.20,7.86,7.864108730982444
base_0.20+temporal_targetwise_0.80,temporal_targetwise_0.35+targetwise_0.65,temporal_targetwise_0.35+hazard_targetwise_0.65,7.86,7.864115105744851
base_0.20+temporal_targetwise_0.80,base_0.20+temporal_targetwise_0.80,temporal_targetwise_0.20+hazard_targetwise_0.80,7.86,7.864137398681592
temporal_targetwise_0.80+targetwise_0.20,temporal_targetwise_0.80+hazard_ridge_0.20,temporal_targetwise_0.80+targetwise_0.20,7.86,7.864151300391642
base_0.20+temporal_targetwise_0.80,temporal_targetwise_0.80+hazard_ridge_0.20,temporal_targetwise,7.86,7.864161570952999
base_0.20+temporal_targetwise_0.80,temporal_targetwise_0.50+targetwise_0.50,temporal_targetwise_0.80+targetwise_0.20,7.86,7.864181065575182
base_0.20+temporal_targetwise_0.80,temporal_targetwise_0.80+hazard_ridge_0.20,temporal_targetwise_0.80+hazard_targetwise_0.20,7.86,7.8641817120819635
base_0.20+temporal_targetwise_0.80,temporal_targetwise_0.80+hazard_ridge_0.20,temporal_targetwise_0.65+hazard_targetwise_0.35,7.86,7.864183978035277
base_0.20+temporal_targetwise_0.80,temporal_targetwise_0.35+targetwise_0.65,temporal_targetwise_0.20+hazard_targetwise_0.80,7.86,7.864201318513353
base_0.20+temporal_targetwise_0.80,temporal_targetwise_0.80+hazard_ridge_0.20,temporal_targetwise_0.50+hazard_targetwise_0.50,7.86,7.8642049923597135
base_0.20+temporal_targetwise_0.80,base_0.20+temporal_targetwise_0.80,hazard_targetwise,7.86,7.864219493519697
base_0.20+temporal_targetwise_0.80,temporal_targetwise_0.80+hazard_targetwise_0.20,temporal_targetwise_0.80+targetwise_0.20,7.86,7.864239014998642
base_0.20+temporal_targetwise_0.80,temporal_targetwise_0.80+hazard_ridge_0.20,temporal_targetwise_0.35+hazard_targetwise_0.65,7.86,7.864255116321672
base_0.20+temporal_targetwise_0.80,temporal_targetwise_0.35+targetwise_0.65,hazard_targetwise,7.86,7.864316268978522
base_0.20+temporal_targetwise_0.80,temporal_targetwise_0.80+hazard_ridge_0.20,temporal_targetwise_0.20+hazard_targetwise_0.80,7.86,7.864316687511574
base_0.20+temporal_targetwise_0.80,temporal_targetwise_0.35+targetwise_0.65,temporal_targetwise_0.80+targetwise_0.20,7.86,7.864385541534391
base_0.20+temporal_targetwise_0.80,temporal_targetwise_0.80+hazard_ridge_0.20,hazard_targetwise,7.86,7.864398782486126
base_0.20+temporal_targetwise_0.80,base_0.20+temporal_targetwise_0.80,temporal_targetwise_0.80+targetwise_0.20,7.86,7.8644220005273935
base_0.20+temporal_targetwise_0.80,temporal_targetwise_0.80+hazard_ridge_0.20,temporal_targetwise_0.80+targetwise_0.20,7.86,7.8645876758866695
temporal_targetwise_0.80+hazard_ridge_0.20,temporal_targetwise,temporal_targetwise_0.65+hazard_targetwise_0.35,7.87,7.865686779732317
temporal_targetwise_0.80+hazard_ridge_0.20,temporal_targetwise,temporal_targetwise_0.80+hazard_targetwise_0.20,7.87,7.865696315674486
temporal_targetwise_0.80+hazard_ridge_0.20,temporal_targetwise,temporal_targetwise_0.50+hazard_targetwise_0.50,7.87,7.865707794349541
temporal_targetwise_0.80+hazard_ridge_0.20,temporal_targetwise,temporal_targetwise,7.87,7.865709030265378
temporal_targetwise_0.80+hazard_ridge_0.20,temporal_targetwise,temporal_targetwise_0.35+hazard_targetwise_0.65,7.87,7.86575791900983
temporal_targetwise_0.80+hazard_ridge_0.20,temporal_targetwise,temporal_targetwise_0.20+hazard_targetwise_0.80,7.87,7.86581949105758
temporal_targetwise_0.80+hazard_ridge_0.20,temporal_targetwise_0.80+targetwise_0.20,temporal_targetwise,7.87,7.865833881200657
temporal_targetwise_0.80+hazard_ridge_0.20,temporal_targetwise_0.80+targetwise_0.20,temporal_targetwise_0.80+hazard_targetwise_0.20,7.87,7.865854022641883
temporal_targetwise_0.80+hazard_ridge_0.20,temporal_targetwise_0.80+targetwise_0.20,temporal_targetwise_0.65+hazard_targetwise_0.35,7.87,7.8658675784945675
temporal_targetwise_0.80+hazard_ridge_0.20,temporal_targetwise_0.80+targetwise_0.20,temporal_targetwise_0.50+hazard_targetwise_0.50,7.87,7.865888593147008
temporal_targetwise_0.80+hazard_ridge_0.20,temporal_targetwise,hazard_targetwise,7.87,7.865901587175905
temporal_targetwise_0.80+hazard_ridge_0.20,temporal_targetwise_0.80+targetwise_0.20,temporal_targetwise_0.35+hazard_targetwise_0.65,7.87,7.865938717891319
temporal_targetwise_0.80+hazard_ridge_0.20,temporal_targetwise_0.80+targetwise_0.20,temporal_targetwise_0.20+hazard_targetwise_0.80,7.87,7.866000290042274
temporal_targetwise_0.80+hazard_ridge_0.20,temporal_targetwise_0.65+targetwise_0.35,temporal_targetwise,7.87,7.866038360293093
temporal_targetwise_0.80+hazard_ridge_0.20,temporal_targetwise_0.65+targetwise_0.35,temporal_targetwise_0.80+hazard_targetwise_0.20,7.87,7.866058501772488
temporal_targetwise_0.80+hazard_ridge_0.20,temporal_targetwise_0.65+targetwise_0.35,temporal_targetwise_0.65+hazard_targetwise_0.35,7.87,7.866073607884516
temporal_targetwise_0.80+hazard_ridge_0.20,temporal_targetwise_0.80+targetwise_0.20,hazard_targetwise,7.87,7.866082386298223
temporal_targetwise_0.80+hazard_ridge_0.20,temporal_targetwise,temporal_targetwise_0.80+targetwise_0.20,7.87,7.8661040973416085
temporal_targetwise_0.80+hazard_ridge_0.20,temporal_targetwise_0.65+targetwise_0.35,temporal_targetwise_0.50+hazard_targetwise_0.50,7.87,7.866119264673754
temporal_targetwise_0.80+hazard_ridge_0.20,temporal_targetwise_0.65+targetwise_0.35,temporal_targetwise_0.35+hazard_targetwise_0.65,7.87,7.866185158198302
temporal_targetwise_0.50+temporal_ridge_0.50,temporal_targetwise,temporal_targetwise_0.65+hazard_targetwise_0.35,7.87,7.866191828523883
temporal_targetwise_0.50+temporal_ridge_0.50,temporal_targetwise,temporal_targetwise_0.80+hazard_targetwise_0.20,7.87,7.866201364510705
temporal_targetwise_0.50+temporal_ridge_0.50,temporal_targetwise,temporal_targetwise_0.50+hazard_targetwise_0.50,7.87,7.866212843239495
temporal_targetwise_0.50+temporal_ridge_0.50,temporal_targetwise,temporal_targetwise,7.87,7.866214079161127
temporal_targetwise_0.80+hazard_ridge_0.20,temporal_targetwise_0.50+targetwise_0.50,temporal_targetwise,7.87,7.866242839773152
temporal_targetwise_0.80+hazard_ridge_0.20,temporal_targetwise_0.65+targetwise_0.35,temporal_targetwise_0.20+hazard_targetwise_0.80,7.87,7.866246730489923
temporal_targetwise_0.80+hazard_ridge_0.20,temporal_targetwise_0.80+targetwise_0.20,temporal_targetwise_0.80+targetwise_0.20,7.87,7.8662599927405985
temporal_targetwise_0.50+temporal_ridge_0.50,temporal_targetwise,temporal_targetwise_0.35+hazard_targetwise_0.65,7.87,7.866262968134485
temporal_targetwise_0.80+hazard_ridge_0.20,temporal_targetwise_0.50+targetwise_0.50,temporal_targetwise_0.80+hazard_targetwise_0.20,7.87,7.866262981290739
temporal_targetwise_0.80+hazard_ridge_0.20,temporal_targetwise_0.50+targetwise_0.50,temporal_targetwise_0.65+hazard_targetwise_0.35,7.87,7.866278087431411
temporal_targetwise_0.80+hazard_ridge_0.20,temporal_targetwise_0.80+hazard_targetwise_0.20,temporal_targetwise,7.87,7.866300790304281
temporal_targetwise_0.80+hazard_ridge_0.20,temporal_targetwise_0.80+hazard_targetwise_0.20,temporal_targetwise_0.65+hazard_targetwise_0.35,7.87,7.866314295013277
temporal_targetwise_0.80+hazard_ridge_0.20,temporal_targetwise_0.50+targetwise_0.50,temporal_targetwise_0.50+hazard_targetwise_0.50,7.87,7.86632374430718
temporal_targetwise_0.80+hazard_ridge_0.20,temporal_targetwise_0.80+hazard_targetwise_0.20,temporal_targetwise_0.80+hazard_targetwise_0.20,7.87,7.866323831010935
temporal_targetwise_0.50+temporal_ridge_0.50,temporal_targetwise,temporal_targetwise_0.20+hazard_targetwise_0.80,7.87,7.866324540470537
temporal_targetwise_0.80+hazard_ridge_0.20,temporal_targetwise_0.65+targetwise_0.35,hazard_targetwise,7.87,7.866328826933433
temporal_targetwise_0.80+hazard_ridge_0.20,temporal_targetwise_0.80+hazard_targetwise_0.20,temporal_targetwise_0.50+hazard_targetwise_0.50,7.87,7.866335309752759
temporal_targetwise_0.50+temporal_ridge_0.50,temporal_targetwise_0.80+targetwise_0.20,temporal_targetwise,7.87,7.866338930680983
temporal_targetwise_0.50+temporal_ridge_0.50,temporal_targetwise_0.80+targetwise_0.20,temporal_targetwise_0.80+hazard_targetwise_0.20,7.87,7.866359072216511
temporal_targetwise_0.50+temporal_ridge_0.50,temporal_targetwise_0.80+targetwise_0.20,temporal_targetwise_0.65+hazard_targetwise_0.35,7.87,7.8663726281326785
temporal_targetwise_0.80+hazard_ridge_0.20,temporal_targetwise_0.80+hazard_targetwise_0.20,temporal_targetwise_0.35+hazard_targetwise_0.65,7.87,7.866385434704637
temporal_targetwise_0.50+temporal_ridge_0.50,temporal_targetwise_0.80+targetwise_0.20,temporal_targetwise_0.50+hazard_targetwise_0.50,7.87,7.866393642883529
temporal_targetwise_0.80+hazard_ridge_0.20,temporal_targetwise_0.50+targetwise_0.50,temporal_targetwise_0.35+hazard_targetwise_0.65,7.87,7.866398511414152
temporal_targetwise_0.50+temporal_ridge_0.50,temporal_targetwise,hazard_targetwise,7.87,7.866406636973244
temporal_targetwise_0.50+temporal_ridge_0.50,temporal_targetwise_0.80+targetwise_0.20,temporal_targetwise_0.35+hazard_targetwise_0.65,7.87,7.866443767862519
temporal_targetwise_0.80+hazard_ridge_0.20,temporal_targetwise_0.80+hazard_targetwise_0.20,temporal_targetwise_0.20+hazard_targetwise_0.80,7.87,7.8664470071105885
temporal_targetwise_0.80+hazard_ridge_0.20,temporal_targetwise_0.35+targetwise_0.65,temporal_targetwise,7.87,7.866447319640835
temporal_targetwise_0.80+hazard_ridge_0.20,temporal_targetwise_0.65+targetwise_0.35,temporal_targetwise_0.80+targetwise_0.20,7.87,7.866464472640788
temporal_targetwise_0.80+hazard_ridge_0.20,temporal_targetwise_0.35+targetwise_0.65,temporal_targetwise_0.80+hazard_targetwise_0.20,7.87,7.866467461196613
temporal_targetwise_0.80+hazard_ridge_0.20,temporal_targetwise_0.35+targetwise_0.65,temporal_targetwise_0.65+hazard_targetwise_0.35,7.87,7.866482567365907
temporal_targetwise_0.80+hazard_ridge_0.20,temporal_targetwise_0.50+targetwise_0.50,temporal_targetwise_0.20+hazard_targetwise_0.80,7.87,7.866484726007705
temporal_targetwise_0.80+hazard_ridge_0.20,base_0.20+temporal_targetwise_0.80,temporal_targetwise_0.65+hazard_targetwise_0.35,7.87,7.8664925727112145
temporal_targetwise_0.80+hazard_ridge_0.20,base_0.20+temporal_targetwise_0.80,temporal_targetwise_0.80+hazard_targetwise_0.20,7.87,7.866502108724616
temporal_targetwise_0.50+temporal_ridge_0.50,temporal_targetwise_0.80+targetwise_0.20,temporal_targetwise_0.20+hazard_targetwise_0.80,7.87,7.866505340301777
temporal_targetwise_0.80+hazard_ridge_0.20,base_0.20+temporal_targetwise_0.80,temporal_targetwise_0.50+hazard_targetwise_0.50,7.87,7.866513587485424
temporal_targetwise_0.80+hazard_ridge_0.20,base_0.20+temporal_targetwise_0.80,temporal_targetwise,7.87,7.866514823410475
temporal_targetwise_0.80+hazard_ridge_0.20,temporal_targetwise_0.35+targetwise_0.65,temporal_targetwise_0.50+hazard_targetwise_0.50,7.87,7.866528224328251
temporal_targetwise_0.80+hazard_ridge_0.20,temporal_targetwise_0.80+hazard_targetwise_0.20,hazard_targetwise,7.87,7.866529103706532
temporal_targetwise_0.50+temporal_ridge_0.50,temporal_targetwise_0.65+targetwise_0.35,temporal_targetwise,7.87,7.866543410730831
temporal_targetwise_0.50+temporal_ridge_0.50,temporal_targetwise_0.65+targetwise_0.35,temporal_targetwise_0.80+hazard_targetwise_0.20,7.87,7.866563552304551
temporal_targetwise_0.80+hazard_ridge_0.20,base_0.20+temporal_targetwise_0.80,temporal_targetwise_0.35+hazard_targetwise_0.65,7.87,7.866563712520169
temporal_targetwise_0.80+hazard_ridge_0.20,temporal_targetwise_0.50+targetwise_0.50,hazard_targetwise,7.87,7.866575268131681
temporal_targetwise_0.50+temporal_ridge_0.50,temporal_targetwise_0.65+targetwise_0.35,temporal_targetwise_0.65+hazard_targetwise_0.35,7.87,7.8665786584873
temporal_targetwise_0.50+temporal_ridge_0.50,temporal_targetwise_0.80+targetwise_0.20,hazard_targetwise,7.87,7.866587436942085
temporal_targetwise_0.80+hazard_ridge_0.20,temporal_targetwise_0.35+targetwise_0.65,temporal_targetwise_0.35+hazard_targetwise_0.65,7.87,7.866602991576954
temporal_targetwise_0.50+temporal_ridge_0.50,temporal_targetwise,temporal_targetwise_0.80+targetwise_0.20,7.87,7.866609148087145
temporal_targetwise_0.50+temporal_ridge_0.50,temporal_targetwise_0.65+targetwise_0.35,temporal_targetwise_0.50+hazard_targetwise_0.50,7.87,7.8666243154903
temporal_targetwise_0.80+hazard_ridge_0.20,base_0.20+temporal_targetwise_0.80,temporal_targetwise_0.20+hazard_targetwise_0.80,7.87,7.866625285027862
temporal_targetwise_0.80+hazard_ridge_0.20,temporal_targetwise_0.80+hazard_ridge_0.20,temporal_targetwise,7.87,7.8666494578568
temporal_targetwise_0.80+hazard_ridge_0.20,temporal_targetwise_0.50+targetwise_0.50,temporal_targetwise_0.80+targetwise_0.20,7.87,7.866668952928624
temporal_targetwise_0.80+hazard_ridge_0.20,temporal_targetwise_0.80+hazard_ridge_0.20,temporal_targetwise_0.80+hazard_targetwise_0.20,7.87,7.866669599450327
temporal_targetwise_0.80+hazard_ridge_0.20,temporal_targetwise_0.80+hazard_ridge_0.20,temporal_targetwise_0.65+hazard_targetwise_0.35,7.87,7.86667186545591
temporal_targetwise_0.80+hazard_ridge_0.20,temporal_targetwise_0.35+targetwise_0.65,temporal_targetwise_0.20+hazard_targetwise_0.80,7.87,7.866689206333932
temporal_targetwise_0.50+temporal_ridge_0.50,temporal_targetwise_0.65+targetwise_0.35,temporal_targetwise_0.35+hazard_targetwise_0.65,7.87,7.8666902093234015
temporal_targetwise_0.80+hazard_ridge_0.20,temporal_targetwise_0.80+hazard_ridge_0.20,temporal_targetwise_0.50+hazard_targetwise_0.50,7.87,7.866692880265047
temporal_targetwise_0.80+hazard_ridge_0.20,base_0.20+temporal_targetwise_0.80,hazard_targetwise,7.87,7.866707381759475
temporal_targetwise_0.80+hazard_ridge_0.20,temporal_targetwise_0.80+hazard_targetwise_0.20,temporal_targetwise_0.80+targetwise_0.20,7.87,7.866726903688703
temporal_targetwise_0.80+hazard_ridge_0.20,temporal_targetwise_0.80+hazard_ridge_0.20,temporal_targetwise_0.35+hazard_targetwise_0.65,7.87,7.866743005383103
temporal_targetwise_0.50+temporal_ridge_0.50,temporal_targetwise_0.50+targetwise_0.50,temporal_targetwise,7.87,7.866747891168302
temporal_targetwise_0.50+temporal_ridge_0.50,temporal_targetwise_0.65+targetwise_0.35,temporal_targetwise_0.20+hazard_targetwise_0.80,7.87,7.866751781903303
temporal_targetwise_0.50+temporal_ridge_0.50,temporal_targetwise_0.80+targetwise_0.20,temporal_targetwise_0.80+targetwise_0.20,7.87,7.866765044216062
temporal_targetwise_0.50+temporal_ridge_0.50,temporal_targetwise_0.50+targetwise_0.50,temporal_targetwise_0.80+hazard_targetwise_0.20,7.87,7.866768032780191
temporal_targetwise_0.50+temporal_ridge_0.50,temporal_targetwise_0.50+targetwise_0.50,temporal_targetwise_0.65+hazard_targetwise_0.35,7.87,7.8667831389916065
temporal_targetwise_0.80+hazard_ridge_0.20,temporal_targetwise_0.35+targetwise_0.65,hazard_targetwise,7.87,7.866804159450447
temporal_targetwise_0.80+hazard_ridge_0.20,temporal_targetwise_0.80+hazard_ridge_0.20,temporal_targetwise_0.20+hazard_targetwise_0.80,7.87,7.866804577993158
temporal_targetwise_0.50+temporal_ridge_0.50,temporal_targetwise_0.50+targetwise_0.50,temporal_targetwise_0.50+hazard_targetwise_0.50,7.87,7.86682879608116
temporal_targetwise_0.50+temporal_ridge_0.50,temporal_targetwise_0.65+targetwise_0.35,hazard_targetwise,7.87,7.866833878731194
temporal_targetwise_0.80+hazard_ridge_0.20,temporal_targetwise_0.35+targetwise_0.65,temporal_targetwise_0.80+targetwise_0.20,7.87,7.866873433604082
temporal_targetwise_0.80+hazard_ridge_0.20,temporal_targetwise_0.80+hazard_ridge_0.20,hazard_targetwise,7.87,7.86688667486124
temporal_targetwise_0.50+temporal_ridge_0.50,temporal_targetwise_0.50+targetwise_0.50,temporal_targetwise_0.35+hazard_targetwise_0.65,7.87,7.866903563538208
temporal_targetwise_0.80+hazard_ridge_0.20,base_0.20+temporal_targetwise_0.80,temporal_targetwise_0.80+targetwise_0.20,7.87,7.866909893438012
temporal_targetwise_0.50+temporal_ridge_0.50,temporal_targetwise_0.35+targetwise_0.65,temporal_targetwise,7.87,7.8669523719933965
temporal_targetwise_0.50+temporal_ridge_0.50,temporal_targetwise_0.65+targetwise_0.35,temporal_targetwise_0.80+targetwise_0.20,7.87,7.866969525073686
temporal_targetwise_0.50+temporal_ridge_0.50,temporal_targetwise_0.35+targetwise_0.65,temporal_targetwise_0.80+hazard_targetwise_0.20,7.87,7.866972513643478
temporal_targetwise_0.50+temporal_ridge_0.50,temporal_targetwise_0.35+targetwise_0.65,temporal_targetwise_0.65+hazard_targetwise_0.35,7.87,7.866987619883514
temporal_targetwise_0.50+temporal_ridge_0.50,temporal_targetwise_0.50+targetwise_0.50,temporal_targetwise_0.20+hazard_targetwise_0.80,7.87,7.866989778535416
temporal_targetwise_0.50+temporal_ridge_0.50,temporal_targetwise_0.35+targetwise_0.65,temporal_targetwise_0.50+hazard_targetwise_0.50,7.87,7.867033277059621
temporal_targetwise_0.80+hazard_ridge_0.20,temporal_targetwise_0.80+hazard_ridge_0.20,temporal_targetwise_0.80+targetwise_0.20,7.87,7.867075572618587
temporal_targetwise_0.50+temporal_ridge_0.50,temporal_targetwise_0.50+targetwise_0.50,hazard_targetwise,7.87,7.867080321083342
temporal_targetwise_0.50+temporal_ridge_0.50,temporal_targetwise_0.35+targetwise_0.65,temporal_targetwise_0.35+hazard_targetwise_0.65,7.87,7.8671080446584
temporal_targetwise_0.50+temporal_ridge_0.50,temporal_targetwise_0.50+targetwise_0.50,temporal_targetwise_0.80+targetwise_0.20,7.87,7.867174006318933
temporal_targetwise_0.50+temporal_ridge_0.50,temporal_targetwise_0.35+targetwise_0.65,temporal_targetwise_0.20+hazard_targetwise_0.80,7.87,7.867194259819077
temporal_targetwise_0.50+temporal_ridge_0.50,temporal_targetwise_0.80+hazard_targetwise_0.20,temporal_targetwise,7.87,7.867258826852241
temporal_targetwise_0.50+temporal_ridge_0.50,temporal_targetwise_0.80+hazard_targetwise_0.20,temporal_targetwise_0.65+hazard_targetwise_0.35,7.87,7.8672723316811854
temporal_targetwise_0.50+temporal_ridge_0.50,temporal_targetwise_0.80+hazard_targetwise_0.20,temporal_targetwise_0.80+hazard_targetwise_0.20,7.87,7.8672818677635314
temporal_targetwise_0.50+temporal_ridge_0.50,temporal_targetwise_0.80+hazard_targetwise_0.20,temporal_targetwise_0.50+hazard_targetwise_0.50,7.87,7.867293346607296
temporal_targetwise_0.50+temporal_ridge_0.50,temporal_targetwise_0.35+targetwise_0.65,hazard_targetwise,7.87,7.867309213473805
temporal_targetwise_0.50+temporal_ridge_0.50,temporal_targetwise_0.80+hazard_targetwise_0.20,temporal_targetwise_0.35+hazard_targetwise_0.65,7.87,7.8673434720043955
temporal_targetwise_0.50+temporal_ridge_0.50,temporal_targetwise_0.35+targetwise_0.65,temporal_targetwise_0.80+targetwise_0.20,7.87,7.867378487951804
temporal_targetwise_0.50+temporal_ridge_0.50,temporal_targetwise_0.80+hazard_targetwise_0.20,temporal_targetwise_0.20+hazard_targetwise_0.80,7.87,7.867405044957221
temporal_targetwise_0.50+temporal_ridge_0.50,base_0.20+temporal_targetwise_0.80,temporal_targetwise_0.65+hazard_targetwise_0.35,7.87,7.867450610962523
temporal_targetwise_0.50+temporal_ridge_0.50,base_0.20+temporal_targetwise_0.80,temporal_targetwise_0.80+hazard_targetwise_0.20,7.87,7.867460147060634
temporal_targetwise_0.50+temporal_ridge_0.50,base_0.20+temporal_targetwise_0.80,temporal_targetwise_0.50+hazard_targetwise_0.50,7.87,7.8674716259233834
temporal_targetwise_0.50+temporal_ridge_0.50,base_0.20+temporal_targetwise_0.80,temporal_targetwise,7.87,7.867472861859426
temporal_targetwise_0.50+temporal_ridge_0.50,temporal_targetwise_0.80+hazard_targetwise_0.20,hazard_targetwise,7.87,7.867487142282292
temporal_targetwise_0.50+temporal_ridge_0.50,base_0.20+temporal_targetwise_0.80,temporal_targetwise_0.35+hazard_targetwise_0.65,7.87,7.867521751403328
temporal_targetwise_0.50+temporal_ridge_0.50,base_0.20+temporal_targetwise_0.80,temporal_targetwise_0.20+hazard_targetwise_0.80,7.87,7.867583324457894
temporal_targetwise_0.50+temporal_ridge_0.50,temporal_targetwise_0.80+hazard_ridge_0.20,temporal_targetwise,7.87,7.8676074975015275
temporal_targetwise_0.50+temporal_ridge_0.50,temporal_targetwise_0.80+hazard_ridge_0.20,temporal_targetwise_0.80+hazard_targetwise_0.20,7.87,7.867627639273955
temporal_targetwise_0.50+temporal_ridge_0.50,temporal_targetwise_0.80+hazard_ridge_0.20,temporal_targetwise_0.65+hazard_targetwise_0.35,7.87,7.867629905299656
temporal_targetwise_0.50+temporal_ridge_0.50,temporal_targetwise_0.80+hazard_ridge_0.20,temporal_targetwise_0.50+hazard_targetwise_0.50,7.87,7.8676509202954215
temporal_targetwise_0.50+temporal_ridge_0.50,base_0.20+temporal_targetwise_0.80,hazard_targetwise,7.87,7.867665421918679
temporal_targetwise_0.50+temporal_ridge_0.50,temporal_targetwise_0.80+hazard_targetwise_0.20,temporal_targetwise_0.80+targetwise_0.20,7.87,7.86768494402128
temporal_targetwise_0.50+temporal_ridge_0.50,temporal_targetwise_0.80+hazard_ridge_0.20,temporal_targetwise_0.35+hazard_targetwise_0.65,7.87,7.867701045858699
temporal_targetwise_0.50+temporal_ridge_0.50,temporal_targetwise_0.80+hazard_ridge_0.20,temporal_targetwise_0.20+hazard_targetwise_0.80,7.87,7.867762619015606
temporal_targetwise_0.50+temporal_ridge_0.50,temporal_targetwise_0.80+hazard_ridge_0.20,hazard_targetwise,7.87,7.867844716612837
temporal_targetwise_0.50+temporal_ridge_0.50,base_0.20+temporal_targetwise_0.80,temporal_targetwise_0.80+targetwise_0.20,7.87,7.867867935395845
temporal_targetwise_0.50+temporal_ridge_0.50,temporal_targetwise_0.80+hazard_ridge_0.20,temporal_targetwise_0.80+targetwise_0.20,7.87,7.868033616047954
